director_name;movies_nb;fidelity_abs;collab1_name;collab1_freq
Aki Kaurismäki;30;94.5;Aki Kaurismäki(producer);12;Aki Kaurismäki(editor);10.5;Kati Outinen;10;Aki Kaurismäki(writer);8;Sakari Kuosmanen;7;Matti Pellonpää;6;Raija Talvio(editor);6.0;Esko Nikkari;4;Elina Salo;3;Kari Väänänen;3;Sakke Järvenpää;3;André Wilms;3;Mato Valtonen;3;Janne Hyytiäinen;2;Ilkka Koivula;2;Markku Peltola;2;Kaija Pakarinen;2;Nicky Tesco;2;Pirkka-Pekka Petelius;2;Evelyne Didi;2;Twist-Twist Erkinharju;2
Allison Anders;9;3.0;Chris Figler(editor);3.0
Stephen Hopkins;14;11.5;Tim Wellburn(editor);4.5;John Smith(editor);3.0;David Morrissey;2;Stephen Hopkins(producer);2
Marc Meyer;2;2;Marc Meyer(producer);2
George Lucas;19;42.0;George Lucas(writer);5;Gary Kurtz(producer);3;Marcia Lucas(editor);3.0;George Lucas(editor);3.0;Ewan McGregor;3;Natalie Portman;3;Ian McDiarmid;3;Ben Burtt(editor);3.0;Mark Hamill;2;Harrison Ford;2;Carrie Fisher;2;Peter Cushing;2;Rick McCallum(producer);2;Hayden Christensen;2;Samuel L. Jackson;2;Francis Ford Coppola;2
Andrew Stanton;7;12;Andrew Stanton(writer);4;Albert Brooks;2;Ellen DeGeneres;2;Willem Dafoe;2;Lindsey Collins(producer);2
Robert Zemeckis;23;66.0;Arthur Schmidt(editor);10.5;Jeremiah O'Driscoll(editor);7.5;Robert Zemeckis(producer);6;Christopher Lloyd;5;Michael J. Fox;4;Lea Thompson;4;Robert Zemeckis(writer);4;Tom Hanks;3;Harry Keramidas(editor);3.0;Mustafa R. Gursel(editor);3.0;Robin Wright;2;Crispin Glover;2;Thomas F. Wilson;2;Bob Gale(producer);2;Neil Canton(producer);2;Bob Gale(writer);2;Kathleen Turner;2;Brad Pitt;2
Sam Mendes;11;8;Bobby Cohen(producer);2;Daniel Craig;2;Ralph Fiennes;2;Barbara Broccoli(producer);2
Orson Welles;33;45;Orson Welles(producer);9;Orson Welles(writer);8;Akim Tamiroff;5;Oja Kodar;5;Joseph Cotten;4;Jeanne Moreau;4;Elmyr de Hory;2;Clifford Irving;2;Micheál MacLiammóir;2;Robert Coote;2;Hilton Edwards;2
Lars von Trier;29;63.0;Molly Malene Stensgaard(editor);12.0;Lars von Trier(writer);6;Vibeke Windeløv(producer);5;Udo Kier;4;Charlotte Gainsbourg;4;Louise Vesth(producer);4;Stellan Skarsgård;3;Jean-Marc Barr;3;Anders Refn(editor);3.0;Jens Albinus;3;Willem Dafoe;3;Ernst-Hugo Järegård;3;Peter Aalbæk Jensen(producer);2;Nikolaj Lie Kaas;2;Kirsten Olesen;2;Shia LaBeouf;2;Stacy Martin;2
Luc Besson;20;58.5;Luc Besson(producer);12;Luc Besson(writer);6;Julien Rey(editor);6.0;Jean Reno;5;Sylvie Landra(editor);4.5;Patrice Ledoux(producer);4;Olivier Mauffroy(editor);3.0;Freddie Highmore;3;Mia Farrow;3;Gary Oldman;2;Milla Jovovich;2;Robert De Niro;2;Pierre Jolivet;2;Robert Stanton;2;Penny Balfour;2
Fritz Lang;47;122.5;Erich Pommer(producer);10;Rudolf Klein-Rogge;7;Fritz Lang(writer);6;Fritz Lang(producer);6;Joan Bennett;5;Arthur Hilton(editor);4.5;Fritz Lang(editor);3.0;Theodor Loos;3;Sylvia Sidney;3;Gene Fowler Jr.(editor);3.0;George Sanders;3;John Carradine;3;Lil Dagover;3;Debra Paget;3;Paul Hubschmid;3;Walter Reyer;3;Claus Holm;3;Walter Wischniewsky(editor);3.0;Alfred Abel;2;Fritz Rasp;2;Otto Wernicke;2;Seymour Nebenzal(producer);2;Willy Fritsch;2;Gerda Maurus;2;Bernhard Goetzke;2;Glenn Ford;2;Gloria Grahame;2;Edward G. Robinson;2;Dan Duryea;2;Dudley Nichols(writer);2;Dana Andrews;2;Bert E. Friedlob(producer);2;Roddy McDowall;2;Howard Welsch(producer);2;Margarete Schön;2;Gertrud Arnold;2;Henry Fonda;2;Barton MacLane;2;Luciana Paluzzi;2;Carl de Vogt;2;Ressel Orla;2;Georg John;2
Isabel Coixet;20;21.0;Ben Kingsley;3;Patricia Clarkson;3;Elena Ruiz(editor);3.0;Sarah Polley;2;Esther García(producer);2;Javier Cámara;2;Penélope Cruz;2;Rinko Kikuchi;2;Isabel Coixet(writer);2
Bruce Brown;5;4.5;Bruce Brown(editor);4.5
Gore Verbinski;12;39.5;Craig Wood(editor);9.0;Johnny Depp;5;Stephen E. Rivkin(editor);4.5;Ted Elliott(writer);4;Orlando Bloom;3;Keira Knightley;3;Jerry Bruckheimer(producer);3;Bill Nighy;3;Gore Verbinski(producer);3;Stellan Skarsgård;2
Quentin Tarantino;13;53.5;Sally Menke(editor);10.5;Lawrence Bender(producer);6;Samuel L. Jackson;5;Uma Thurman;4;Quentin Tarantino(writer);4;Daryl Hannah;3;Fred Raskin(editor);3.0;Lucy Liu;2;Vivica A. Fox;2;David Carradine;2;Michael Madsen;2;Steve Buscemi;2;Kurt Russell;2;Brad Pitt;2;Christoph Waltz;2;Stacey Sher(producer);2
Eytan Fox;9;5;Ohad Knoller;3;Lior Ashkenazi;2
Michael Winterbottom;29;67.0;Trevor Waite(editor);10.5;Andrew Eaton(producer);8;Steve Coogan;6;Shirley Henderson;5;Peter Christelis(editor);4.5;Frank Cottrell Boyce(writer);4;Rob Brydon;4;Melissa Parmenter(producer);4;Michael Winterbottom(editor);3.0;Claire Keelan;3;Mags Arnold(editor);3.0;Margo Stilley;2;Michael Winterbottom(producer);2;Riz Ahmed;2;Christopher Eccleston;2;John Simm;2;Paul Popplewell;2
Francis Ford Coppola;28;77.5;Barry Malkin(editor);10.5;Francis Ford Coppola(writer);10;Francis Ford Coppola(producer);9;Walter Murch(editor);6.0;Robert Duvall;5;Frederic Forrest;4;Al Pacino;4;James Caan;4;Marlon Brando;3;Anne Goursaud(editor);3.0;Diane Lane;3;Matt Dillon;2;Diane Keaton;2;Robert De Niro;2;John Cazale;2;Joan Allen;2;Anjelica Huston;2;Roger Corman(producer);2;Don Kenney;2
Kôji Morimoto;10;4;Pamela Adlon;2;Kappei Yamaguchi;2
Katsuhiro Ōtomo;10;8.0;Takeshi Seyama(editor);3.0;Katsuhiro Ōtomo(writer);3;Masane Tsukayama;2
Clint Eastwood;37;103.5;Joel Cox(editor);37.5;Clint Eastwood(producer);25;Robert Daley(producer);6;Ferris Webster(editor);6.0;Sondra Locke;4;Morgan Freeman;3;Paul Haggis(writer);3;Bill McKinney;3;Gene Hackman;2;Laura Linney;2;Geoff Pierson;2;John Lee Hancock(writer);2;Pat Hingle;2;Verna Bloom;2;Jack Ging;2;Matt Damon;2
Michel Gondry;25;25.5;Jeff Buchanan(editor);4.5;Georges Bermann(producer);4;Michel Gondry(writer);4;Marie-Charlotte Moreau(editor);3.0;Jim Carrey;2;Charlie Kaufman(writer);2;Yasiin Bey;2;Ayako Fujitani;2;Audrey Tautou;2
Alejandro González Iñárritu;11;21.5;Stephen Mirrione(editor);7.5;Alejandro González Iñárritu(producer);5;Gael García Bernal;3;Guillermo Arriaga(writer);2;Steve Golin(producer);2;Alejandro González Iñárritu(writer);2
David Cronenberg;28;63.0;Ronald Sanders(editor);24.0;David Cronenberg(producer);5;Viggo Mortensen;3;Claude Héroux(producer);3;Jeremy Irons;2;Ian Holm;2;David Cronenberg(writer);2;Vincent Cassel;2;Jeremy Thomas(producer);2;Leslie Carlson;2;Ronald Mlodzik;2;Jack Messinger;2;Paul Mulholland;2;Joe Silver;2;Frank Moore;2;Sarah Gadon;2;Mort Ritts;2;Stefan Nosko;2
Stanley Kubrick;16;41.5;Stanley Kubrick(producer);11;Stanley Kubrick(writer);10;Stanley Kubrick(editor);4.5;Ray Lovejoy(editor);3.0;Anthony Harvey(editor);3.0;Sterling Hayden;2;James B. Harris(producer);2;Peter Sellers;2;Kirk Douglas;2;Frank Silvera;2
Terry Gilliam;20;44.0;Terry Gilliam(writer);9;Lesley Walker(editor);6.0;Mick Audsley(editor);3.0;Julian Doyle(editor);3.0;Michael Palin;3;Christopher Plummer;2;Charles Roven(producer);2;Ian Holm;2;Jeff Bridges;2;John Cleese;2;Eric Idle;2;Johnny Depp;2;Heath Ledger;2;Matt Damon;2;Terry Gilliam(producer);2
Pedro Almodóvar;23;102.0;José Salcedo(editor);24.0;Pedro Almodóvar(writer);18;Antonio Banderas;7;Penélope Cruz;6;Carmen Maura;6;Esther García(producer);6;Marisa Paredes;5;Agustín Almodóvar(producer);4;Julieta Serrano;4;Victoria Abril;3;Rossy de Palma;3;Javier Cámara;2;Cecilia Roth;2;Lluís Homar;2;Blanca Portillo;2;María Barranco;2;Pedro Almodóvar(producer);2;Chus Lampreave;2;Verónica Forqué;2
Curtis Hanson;17;8;Curtis Hanson(producer);4;Kim Basinger;2;David Ackroyd;2
